Unnamed: 0,order_id,user_id,estimated_arrival_in_days,transaction_date
297937,fae88335-ef63-4bfa-908e-f3b7d971d4df,U58764,10,2023-09-23
297947,ba8b26b2-8562-48ad-8cff-19ca09d55969,U06683,11,2023-11-24
297948,bce8ddba-72d2-41b0-a8e2-bc7b8afc08fb,U33680,10,2023-08-31
297960,2fafa90b-1cae-4a2c-91be-6e27bd85b9b5,U00049,14,2023-07-30
297966,efad3ed4-3760-4e4b-a93a-109d576eab2a,U22254,15,2023-10-22
297972,390c1a01-099b-4c7d-805c-e6f04298e711,U31270,10,2023-10-31
297975,bdc843d8-5749-40f7-915f-609165e24567,U59150,6,2023-10-23
297977,045140e0-2f3b-463c-9850-28b7c0313b3c,U10137,6,2023-08-26
297987,519bddc0-1a51-435d-8c27-fea864188f25,U52268,7,2023-08-05
297996,35cd603a-a6eb-4c75-b292-da13c03385de,U50460,15,2023-06-20
297997,a55d57af-eeca-4fce-a155-335cdec4873f,U39178,13,2023-07-02
298006,4f1cf249-d438-4766-a545-de9bfac067f5,U52332,15,2023-09-12
298008,d481e30e-7af4-40b3-a142-276eaab32e3f,U40194,6,2023-06-10
298012,ee2d8476-c982-4d46-b81d-52c807041202,U64238,14,2023-10-22
298017,0f177f4d-216f-45d9-a9ad-a66e365d93af,U08365,15,2023-09-05
298025,1c3dfb65-91e2-4c65-9be9-e854ba6aa6a6,U57918,13,2023-08-03
298026,88400c3b-7b7c-4183-82d5-346f3d0d184f,U05683,5,2023-11-28
298033,b591caee-d91b-4703-ae39-e53b49b4a2c4,U57918,4,2023-11-12
298035,464ffb1a-4f2e-4afe-80ca-8877d43edb7f,U22615,10,2023-06-17
298040,81f69cf0-8cb5-47b3-ab4a-9d48dbff64be,U25145,5,2023-08-17
298043,c126c84d-cc4f-4872-bf3b-8c187cc7ce6b,U26478,15,2023-08-29
298045,e740af43-7f6e-4a14-86da-f101028e49d4,U47232,3,2023-10-17
298056,c154c526-e7a1-4f0d-a0c5-ed3913dba74a,U48528,8,2023-08-24
298063,65d716d6-8c61-43d6-ad8f-c4977b67466d,U44519,5,2023-06-12
298078,acdb0c0a-2537-49af-859b-954ec83b686f,U37045,10,2023-11-05
298082,393875cc-2105-4582-a4b5-2b1f0caca2de,U46491,15,2023-08-11
298086,825a9703-319e-4925-9f0e-11525cf79234,U64245,5,2023-08-06
298089,5f53270e-82f8-41ca-939c-659f64581392,U33934,15,2023-06-15
298090,638b48f8-3b6c-41cc-8c71-59c20d2d947f,U55804,11,2023-09-26
298103,e366897c-e144-4071-b4b3-923b9de1156a,U05837,12,2023-06-03
298110,3bedd93d-fb86-40e6-9e3c-aa7a3351e37a,U36508,12,2023-08-15
298122,3ab6f50a-c477-4ec5-9df9-9de5cdc9cadc,U25158,12,2023-06-08
298128,56b0e674-c43b-4bf0-94f9-dcecb6ca4227,U54553,14,2023-09-10
298129,cacadb57-9098-4e8d-904e-c72526161dd0,U15281,13,2023-08-23
298144,dd8fba0b-9e84-47ed-8304-b9436fb39c31,U18876,5,2023-11-03
298146,596c1064-6ffd-46ad-ac7d-942d14bde123,U58470,9,2023-10-07
298162,e895b4ec-6b4b-4153-ba0d-9629a7c3e844,U41091,15,2023-09-25
298164,600672e8-55c5-40be-a81b-555a765c6b85,U37039,5,2023-10-27
298168,18a50416-0ab9-4f42-85be-a69def3d37b4,U23795,3,2023-07-15
298183,375bec23-ef2d-4544-a80b-366c9974493b,U53971,11,2023-11-16
298195,f6dd4b24-1fe8-4a03-bddd-aa9b1a419691,U48905,5,2023-09-06
298201,69fb3e30-b881-4792-8abc-eaa238fbf3ba,U20089,5,2023-09-25
298212,42453b75-4bd8-4f6e-9a8b-94807f89ac5d,U10040,4,2023-10-11
298213,9dd2364b-09b5-4aa2-8428-af1370e21398,U16014,7,2023-10-11
298223,49b0d268-1d0d-4a67-b2e6-49b7077e071f,U31464,4,2023-08-10
298247,f5b2ab37-de49-4b2f-bb47-8fc193d0e974,U22835,8,2023-08-29
298250,800cc943-1ccf-4584-9eba-88316abb5fb4,U17321,7,2023-10-22
298254,7847414d-dbed-47fd-b894-43e17411f722,U27527,3,2023-07-04
298260,0e8cefb4-1163-48da-816f-4a71221408bb,U35351,5,2023-07-14
298268,625966c4-bfc6-4e5a-a175-c5515f93fe2a,U28752,13,2023-11-07
298284,d6ccba25-6442-4340-a5d2-ef2a5ef0786d,U39200,10,2023-06-25
298291,65b0d2f5-dba4-46dd-9eb0-201a26fefe81,U06029,13,2023-08-12
298296,ba148584-a0af-416b-88a7-1facccbb6fe7,U01839,10,2023-08-07
298299,ef335b63-9f43-4b51-8d3f-30d6fe721f0a,U53447,3,2023-11-07
298301,4c1fc21c-896e-41e2-8b14-25cc3b92dd96,U58353,6,2023-07-12
298311,2f5b4baa-3f97-4848-ab48-0c22add90c0a,U41429,6,2023-10-29
298314,203d9a64-7276-4f22-a9e2-1f126395ccb0,U58243,11,2023-07-22
298318,22acb49e-c676-4cf1-a88b-815f2c7d2c93,U08257,10,2023-11-04
298324,741da4ed-00af-41a1-b7e8-6956ace04790,U13182,15,2023-11-08
298337,07fca54d-e6c5-4378-9d8c-e46c77a2d061,U22824,8,2023-07-05
298343,19f8ce75-31b9-4fd7-b82c-cbe70904d8ed,U23656,7,2023-06-05
298361,b24667a7-7b59-4100-89c3-f3a2315aabce,U16834,5,2023-09-18
298383,72a4b20a-7d42-417a-838c-10b24044bd8f,U13630,11,2023-09-07
298391,a4ca2e1c-ec75-43ff-92cc-b7ecff7c233f,U50789,10,2023-09-06
298407,e10d2324-cebc-42c7-a8c1-b64f37366fe7,U65145,3,2023-10-23
298408,780edab6-7fbc-4980-bb71-d7777db65e49,U17152,11,2023-08-10
298425,8a21665a-600e-461c-9966-e08b7a372cb4,U12601,4,2023-08-06
298436,8cc4c164-2cd5-4b5c-8d3f-90e8237a968e,U38052,6,2023-10-27
298441,7ea5d112-578f-4965-bf14-948878228b94,U64836,6,2023-06-07
298444,d831a751-73f6-4aed-9f0f-ca78e7ea2d26,U32727,14,2023-07-19
298447,bfcebcb5-ebe9-477c-99e2-bb7617b49ccd,U09357,4,2023-09-19
298450,92c2161b-63a4-485f-9c12-01cfe57ff4a8,U47981,12,2023-09-20
298454,702bd2be-33fa-4075-9488-86c570e1f70d,U13744,12,2023-10-27
298457,58cc870c-1389-4f23-a5f6-4f8f16e8b86a,U62853,12,2023-06-06
298467,4e740f7d-877f-4b9d-bea1-6a4f5a207dfc,U08582,7,2023-06-12
298468,d22c0708-4ed2-471b-a172-709014e37eac,U10284,14,2023-07-17
298471,eb5be845-3e28-44eb-abdd-830aee6a252c,U01142,9,2023-11-20
298476,3204e0bd-d3cb-411f-8b67-b2ab77a5056c,U59747,9,2023-08-20
298478,12ab6b72-7115-4c6d-b303-39ca252f7f4d,U34438,4,2023-06-23
298479,9d6c732e-95db-493d-97f7-d4868f6740c9,U40779,3,2023-08-24
298492,0cd5f731-495b-4212-b6ee-d896ed51e5c3,U58485,9,2023-08-24
298504,663829eb-2dfb-449b-9e2b-e6763c4f5227,U65339,13,2023-08-09
298513,d097706f-82fd-46b0-9698-e0d29406e02b,U10003,8,2023-09-12
298522,6d21bbc5-e9ee-4f9b-8873-bfb1af34a2d7,U47134,15,2023-06-27
298533,ec49acb6-902b-41d7-8f12-79fc4586ecb1,U07451,6,2023-09-05
298535,a40cfb2a-0828-4690-8bbb-0eb9d4177cd3,U60340,9,2023-09-22
298546,06506356-be0d-4a0d-b757-6bca483eb87d,U33011,7,2023-06-13
298555,b161251f-61f7-4aaa-adce-1f19195ae63c,U58620,4,2023-07-02
298557,c8b59f77-3402-4a0b-b42e-66854a81ee97,U58202,5,2023-09-17
298574,4e79ec38-bba8-4b97-a839-52f4cf071fd8,U00734,3,2023-06-01
298575,85ae5087-fddb-42be-ac99-fdaeb46a67e3,U45966,3,2023-09-07
298580,48c7022d-acf7-4153-962d-143c722f2c7f,U11815,14,2023-08-17
298591,ad929641-8077-4f18-a240-a78d5e57c472,U52744,3,2023-08-30
298592,9fa4fdea-6603-4725-ae86-5bf8e05854d5,U01995,14,2023-09-30
298593,843285f2-a080-45f4-acfd-d9254cc00ec6,U16766,4,2023-09-23
298600,c335d6f6-3f9b-451d-b31b-4c3b443a75d3,U28611,11,2023-09-21
298611,4581c8ff-d30e-41fe-84e2-1885263f6af9,U39959,15,2023-08-20
298613,56bc3b1b-ce03-4aee-9906-9458936b7526,U25081,8,2023-11-12
298624,aab91a0d-2f30-4859-8bdf-895ec989d603,U33370,5,2023-08-15
298628,b2d0ca93-0095-401a-81db-d214b689cd2a,U49269,9,2023-07-06
298633,c21efe14-55e7-4bbb-8d90-37d1a5a684e8,U31140,7,2023-08-05
298651,7de50a62-055a-49bd-a5d2-8f251a694501,U58910,8,2023-07-10
298653,f1ae9dc0-3abe-448b-abae-d2022f653ae4,U20536,4,2023-06-11
298656,0c1ea219-0e32-42a7-aeac-8591a5adf3c8,U08334,6,2023-10-16
298660,b982db31-d1d1-497d-8f4b-6eab91568b05,U27491,7,2023-06-04
298669,d2506b17-e6c6-473f-b93d-de9c163dd027,U64545,13,2023-06-20
298679,4730f270-3814-4249-a83a-2f53e1a83c38,U38655,9,2023-06-22
298681,619060ed-c793-410b-b2f5-b75672a67495,U64922,3,2023-06-17
298688,02304635-072f-43f5-bb64-d7888197c33a,U07325,13,2023-10-06
298693,2e63eb21-6b19-4160-9d67-bba2ef92887b,U48449,10,2023-10-29
298718,82bfbebd-1d12-4276-894c-d5f52b2c520d,U63885,6,2023-11-30
298719,52e4782f-dce1-49d7-9346-221259d91714,U52570,7,2023-11-04
298720,9160c3ca-ffe5-449b-bd3f-ff6690033199,U28368,12,2023-08-13
298726,e20679ac-f162-4170-a924-b18ab3262c09,U47244,5,2023-11-24
298734,db0324df-7886-4dc5-bf67-d347a9aa5ce1,U29155,8,2023-06-19
298744,4cfd6102-53fc-42dc-a4d6-6fa8a98e91f2,U37642,6,2023-11-02
298752,cd9de5a2-19a9-41a4-8d89-207512d1098a,U12192,7,2023-08-29
298755,308ab42c-8bcc-4923-af8f-11833eb41688,U04780,4,2023-10-20
298756,92b00704-a544-4753-a053-4088c76ae08c,U02322,11,2023-11-25
298759,ab3f50b8-280e-4d85-b809-48aa49cc4396,U14666,15,2023-10-17
298769,46a0b8e6-9bf8-4199-83e2-b4c86d7abdff,U14930,9,2023-09-26
298773,ce20a840-16e5-4501-b56f-823b4ba72e7d,U28767,10,2023-07-10
298799,127f655a-a582-4e89-b155-8e3b81f48bb0,U01726,4,2023-08-31
298800,85741868-3390-4661-9104-fac2be893328,U41627,15,2023-07-17
298814,486aeaea-aab6-41be-b4c2-cc0112c3686a,U30083,15,2023-10-17
298816,ab0bcf44-0155-4e4e-8489-42b4b6fb9776,U28730,13,2023-08-05
298820,c7d9739e-23d9-4e1b-ae37-df8770cfe198,U47001,5,2023-09-19
298833,55e232fd-d18b-41ad-9078-baab4c7ab0b3,U49422,10,2023-10-11
298841,4c81338a-57f9-407a-be17-47a8f74a7ca2,U35919,10,2023-06-04
298844,59414180-b515-4f96-a43a-cd0753b4c3b5,U04980,5,2023-09-17
298845,8a3737d6-274b-44c4-b4c1-73f48f2d68eb,U60546,7,2023-06-06
298858,89b919cc-e6ee-468e-a605-837f1f9f4cbb,U58418,9,2023-10-23
298862,eba3c988-ea46-4d1b-9498-71a5f1fc48a5,U60124,6,2023-09-06
298875,24b84e84-3369-423d-a58e-6777a37c07a4,U00017,11,2023-06-17
298889,f2d84550-3fea-4a26-8750-f8960a790024,U57913,3,2023-10-02
298892,eb7b44f8-04e7-4247-904e-5b8a832a81f5,U22589,14,2023-11-13
298900,d745579e-8d3d-4cc4-b5e1-3a7dc7db6812,U12039,12,2023-08-29
298903,149c0250-c32b-445c-9bb2-c5253dc079be,U43693,5,2023-10-27
298920,a4ccafad-f8aa-4615-b486-4bd4f5d2f711,U30098,12,2023-11-25
298923,35830d6e-c47b-4560-9a8c-e1c57e98c907,U60078,5,2023-08-13
298932,155cfe4f-0736-4d1d-a140-ccc417b0b014,U61147,15,2023-09-05
298936,ba9cb170-5549-4187-8a22-86fb93db7583,U53917,14,2023-10-26
298939,9cbf6424-cc74-4c7a-9856-b292e63d0a53,U55563,15,2023-08-01
298945,a1758689-1312-49e6-ad70-8f372ce797ff,U63261,5,2023-06-24
298948,cac4df8f-1a44-47cd-a44b-15604b9d57ad,U30782,12,2023-08-06
298949,fa87f20d-2e2f-4303-8738-709585f4b43b,U04779,3,2023-10-27
298955,32313957-1f74-4716-b822-c1eb42e116ed,U33887,3,2023-09-24
298957,9df00f79-6890-4e47-a052-3a5e4b1adc56,U15889,4,2023-11-12
298959,726053da-1234-4c5f-a21b-8b5872f9f7b9,U13476,8,2023-09-26
298963,1cdd94be-423e-432f-adc5-75e87a7d0965,U43491,15,2023-08-26
298971,64e1e6e9-f4cf-492f-a8a8-30d1f61f5541,U27560,14,2023-06-13
298972,566d1932-2d37-4702-8024-80043eea4937,U25633,8,2023-11-27
298973,6287670c-e394-4dd6-97bb-8defa593950b,U36188,11,2023-07-20
298989,b006596b-7496-452b-9096-18673aa1b513,U61244,10,2023-07-01
298995,eb20959d-828a-4efa-a01a-14a0cd1d88fb,U29227,4,2023-07-22
299022,aad64f11-2ac3-45f5-a8f1-581f975ff61d,U36983,5,2023-08-16
299036,dd2903ea-eb72-4189-aec7-ba222bfabaef,U65328,13,2023-06-20
299037,b0030c07-0185-407d-a00c-fbdecee7c46c,U53887,10,2023-08-26
299039,cceb9d07-1c33-43d2-8957-a95f63013a59,U06077,13,2023-07-11
299042,3c9892ff-6bde-40e2-a7a0-8a75133107d5,U48674,9,2023-08-15
299046,73a51aae-76cc-4813-8b54-12729070fb92,U60686,6,2023-09-19
299064,aae1cbe6-939b-4c16-ae98-08796cbe686b,U01707,6,2023-06-07
299072,8b07a338-0e63-4fca-a27c-e334fba66bd0,U40627,13,2023-11-06
299075,166cb0ee-fcd3-4732-b453-858c70e951d0,U16160,15,2023-10-14
299081,8b838fda-9399-4936-bd02-b00c2d8f2fc4,U05342,14,2023-11-30
299086,5f640f27-f411-4cef-838d-49e705a821ef,U57761,14,2023-10-10
299090,cef90df3-86e6-4f99-ada5-005f0b05ea5e,U52781,6,2023-06-02
299124,773782b6-ad8d-4a23-bca7-1c8bf4e1c6a1,U44864,9,2023-11-04
299128,7fd275ff-6c9d-469c-ba1d-a61bb0d1c6ec,U28434,9,2023-06-08
299136,e65ed530-1b9e-4d8a-8025-2e8ebea7cb22,U61173,12,2023-08-11
299163,553aafbe-97f8-47cd-b476-936e2a267b7e,U42149,10,2023-07-19
299166,188853cb-edc2-4e4a-92ba-89b942c2e88d,U29127,8,2023-09-17
299192,77100fe0-c70d-4b93-b12f-d3f7e19569f6,U12486,10,2023-07-21
299195,ec6d8c72-3fbc-47be-8b1c-c357cf1a3ef0,U37731,11,2023-06-28
299198,df266338-4dd1-40ba-9a0e-14ad5b4f65eb,U46771,15,2023-11-30
299209,0ae74a8c-e601-427e-aa89-40a7db2c72d1,U18916,6,2023-07-02
299219,5592ad56-b522-4f23-a144-995300b13777,U16386,7,2023-10-24
299223,9d953a71-d1a2-4e4c-b580-50f69f54c8c9,U63779,6,2023-06-17
299234,d7b8a319-1b23-41a3-b973-d298bebc438e,U47472,5,2023-10-16
299250,690cea4c-e0c5-4314-9ea8-cd54b13080a2,U20709,5,2023-09-08
299266,1a4c039c-3511-4146-9ae9-3c93e5eaabff,U22032,9,2023-07-14
299290,fac192e9-4969-42f1-bdc9-d53cdf5166a5,U51418,4,2023-10-15
299302,6ad94c75-8245-43ca-ab14-e0b47ef93df9,U19127,15,2023-07-17
299304,b46fc5e1-8777-4935-95e0-a9e84bd144bf,U28171,12,2023-09-05
299317,cebe22af-94a4-445c-969c-53a2167c2ae9,U10521,4,2023-10-02
299320,9b7e6747-6fdc-4513-884b-f75596540b6a,U17978,6,2023-09-09
299327,6fddd909-2e14-4de9-aa6c-83aeba0c3153,U12238,7,2023-09-26
299328,df501891-8267-4909-8d5e-6a5e180eec9f,U02301,5,2023-07-26
299331,d5cf36e5-ac41-45ad-9f3c-e2f94b55ddd9,U09223,15,2023-09-26
299341,308445c1-4c2e-4986-b78d-c4e1cf505bd4,U09798,8,2023-07-30
299345,b926faaf-7d55-41ee-9aea-d4815af2efc2,U12902,13,2023-11-25
299360,34162c81-5a84-4e2b-b2db-f0598ced83a2,U24235,11,2023-06-20
299362,97d77a16-0c6f-42cf-906f-be4d3b6d3506,U26955,9,2023-07-14
299370,93bd5e95-7f10-474f-8682-9a52a150dc86,U55729,4,2023-06-22
299377,d961398e-9a71-444d-abdc-2bcc274152e7,U37496,14,2023-11-02
299379,406caeb7-c5c6-4987-a1c1-062b4c59e0da,U22767,15,2023-06-23
299380,39226514-aac4-4a12-ba40-d212c399c4d5,U57056,14,2023-08-24
299384,24346c2d-ced1-495a-9dfa-d4c1a9613779,U06530,6,2023-07-18
299392,5b29bbf6-0ebb-406c-b2ac-fb6e885a66a5,U51484,15,2023-07-23
299394,22a0ae70-4731-4b86-8a40-a32bc0017583,U43374,14,2023-11-06
299398,73137ea0-aad5-41af-b7e4-289ad8c9a46a,U32605,3,2023-09-01
299400,d823b169-ef26-41f5-a4b2-11f0d4749ab7,U22080,15,2023-10-19
299402,05584da2-700d-4571-8981-b4001332bb56,U36599,4,2023-10-21
299423,f9ddf15f-633a-4be2-bdc5-a673cedf5d4e,U30863,14,2023-06-29
299440,c7a204f3-b119-48f8-a0e3-9942038da9a1,U11270,4,2023-11-18
299447,9e0e6642-2df8-4930-804b-7d7ce66a97fa,U49757,12,2023-07-29
299450,ae7eb547-76c8-4e51-8dc6-ebc0ff20f2d4,U28189,6,2023-11-09
299458,4c1d1c7e-006c-4581-9280-bf838008fa97,U35544,10,2023-07-21
299464,2b41be2f-c290-4b1f-92c2-00bd0ecd515c,U07669,12,2023-10-29
299466,aaea1dea-c2c5-4f43-9739-abf59e12acce,U11113,9,2023-08-09
299473,2e17504d-1ade-4a70-bb30-ce526ea3d0ea,U07944,7,2023-09-23
299489,a6e08208-702d-485c-87f9-a234be2bb520,U19657,8,2023-06-25
299517,b056e3e8-8fe7-4033-8347-84289365b9b7,U57913,8,2023-07-15
299523,a789d80d-cebb-4d67-b1bc-e52b7fb46b68,U22388,6,2023-06-26
299545,4b68bd89-8e07-42a3-9bfd-7257b4550dc4,U02527,10,2023-07-27
299554,41f4c43c-f53c-4daf-b27b-80e7d568a9a4,U06065,8,2023-07-30
299560,47f4f4eb-524f-4334-b500-8ffdbc80e14d,U51074,9,2023-06-10
299581,70d27a9c-7147-4384-b740-4cdd92b252a3,U13732,6,2023-06-07
299596,7ea3cc66-cc9f-4bb1-a30f-19418783b244,U47857,10,2023-08-11
299598,717deebe-8ca8-485f-bc30-4d84d37ae21f,U62341,12,2023-10-23
299606,792cc878-9da7-42b7-b662-7ab46f3deb2b,U23859,11,2023-08-30
299630,3d76c650-21d9-402f-9bf8-b1288d9fff40,U12060,4,2023-11-11
299632,afae8e3c-ccf9-48a7-a777-c38500ca4102,U65339,4,2023-10-05
299637,8c445acf-0256-4c7c-be02-2dc233f6a578,U24596,12,2023-09-25
299643,095108ab-8092-494b-a3de-0bd75054a17c,U57621,4,2023-09-03
299644,d07b566c-df4e-4821-825c-b949ce987faf,U60018,4,2023-06-05
299656,f2540d6d-7442-4f1f-b6d7-c785fecba4fd,U29488,3,2023-11-12
299661,3a113d10-5785-4c37-9748-cfeb53b09167,U04937,6,2023-08-09
299666,62dc5504-b5fb-4417-bdd8-86154ea09c25,U51487,5,2023-08-26
299670,00bb5b0b-1f0a-4a0a-a1c5-7d4a7cf0a18a,U32345,15,2023-10-30
299674,ef11c1d6-b2de-4ef6-b715-915fc35a796b,U33243,7,2023-08-22
299679,9fbf3cba-f225-4bfd-963c-5c6dc46419da,U43374,13,2023-06-01
299683,be3fad34-de2c-4a96-935e-b0653752dc85,U64263,10,2023-08-08
299685,39463696-a3c5-4780-90b0-891c4d8fffa0,U24702,6,2023-11-27
299689,4df50051-1897-4659-8fcf-341b7028819f,U31894,15,2023-07-30
299692,e807a21f-07b1-4ceb-b4be-dce6a12486d8,U41760,14,2023-09-24
299693,4b5172cf-968e-41eb-b5ac-360583b9a6f1,U18979,11,2023-09-07
299697,f301aedc-d840-4ebd-a057-1be92598d271,U05314,7,2023-08-03
299701,a34ba997-2c6d-4d6c-b67a-63b6f680a54c,U45536,14,2023-08-18
299732,25d40cfb-ec8c-40b2-9362-ad0d83948a3b,U25809,8,2023-09-22
299741,9c7c50da-1091-475f-bdb3-d63fc8d152b8,U35130,9,2023-11-22
299751,18b9c090-caa7-43bb-ba20-f58257f5e426,U29629,14,2023-08-02
299754,1ec3171c-ca9f-4030-b9db-35749e47fd12,U59025,13,2023-10-18
299759,b1b6f5f5-bab0-4062-8ad0-644478dbd811,U60755,10,2023-09-16
299766,e34c40cc-0b96-4639-b8b9-9430e52eacb3,U38366,6,2023-07-28
299786,e6a322b5-1818-4bfe-81a4-0162b9d3ed89,U24360,8,2023-07-08
299801,dab22feb-634f-4567-849e-c4c64a11f506,U06840,13,2023-07-05
299803,5a943ffd-b9e5-4b7e-860b-3523c4c55598,U62139,9,2023-11-22
299807,ac15dfc9-1686-4fb2-b877-7dfc7c3eeeb8,U25869,14,2023-11-04
299809,745bc39c-efbe-4ad6-b197-0009ac3c02af,U37666,5,2023-06-30
299815,0401756b-bf62-41b8-ad5c-bebe5345b0bc,U19202,6,2023-11-11
299818,1db9e053-2aac-4381-84cb-b91c8eba1712,U60880,4,2023-07-24
299824,701777d6-9b27-4011-b567-45c23f39bbba,U58475,3,2023-08-14
299828,6cb960f5-26b8-40f2-8b3a-209e78a92601,U33252,15,2023-10-24
299829,60a3f2c4-c5b8-4743-890a-afee3450f1d6,U59124,7,2023-08-09
299845,ee0f2274-b92c-4fda-b9f3-d2fcc1a6efb1,U51393,15,2023-08-27
299851,533844b7-3f0a-4845-a158-ae2d23a9f4f6,U52542,15,2023-06-27
299855,e81e6456-eb93-490b-8a57-aac5baa3cbfe,U62379,6,2023-10-12
299869,a222791e-9263-4e78-b15a-877e8dd12bac,U56065,6,2023-08-06
299895,82240031-5abc-42ef-bedf-0f13cd91c7a1,U28917,3,2023-07-17
299901,bcd7d068-216b-4df0-9e6b-ba1ada748ee3,U39496,6,2023-08-01
299903,7d30adca-0093-4027-9bfc-9ddb11a63cdd,U08761,14,2023-09-19
299904,b6796b40-7fb5-466a-8d21-628b6a1159f5,U29458,13,2023-11-24
299911,284da6cb-91a4-4ffe-bb42-2b640655db56,U46561,7,2023-06-19
299915,d3ea35c3-2b80-4645-8594-c0200abef4f3,U33015,13,2023-09-27
299916,cfa130bb-498f-40e6-83d0-43b3e6a3819b,U16735,9,2023-06-26
299925,ac083fb2-c727-41a8-ac83-eef008bec629,U22615,5,2023-09-09
299930,2013831f-342e-408a-a413-dc47b939877e,U11968,11,2023-09-24
299941,05ba9852-bff6-48fd-80a9-441318c6386b,U13965,13,2023-06-30
299943,ca8c54e3-7a11-4e5b-8144-60a9354d65ac,U13829,13,2023-09-07
299948,089ce739-3a41-46bf-a9b1-0472ed1570e3,U36252,15,2023-08-31
299949,a0824ce5-b528-493a-bfb1-2eaa35280b39,U35520,10,2023-10-01
299954,688e4118-f9a7-4e95-9b39-949e75bec0b3,U34729,3,2023-07-06
299957,c0db32c2-e416-42df-8b1c-7cba2df83025,U62287,14,2023-07-18
299958,1cbc6b30-a0c5-4821-9e74-adb30dfcc97d,U64241,4,2023-10-24
299960,9f3f026d-f047-41b1-93eb-fca87bb8c4f6,U31894,13,2023-06-25
299965,9d446c4a-410e-428f-9d81-a06427f718e8,U59495,5,2023-07-10
299993,42a67504-0a76-4dcf-bf96-d30dcd68d550,U10063,12,2023-10-30
299995,86f5d57b-a787-43ed-8b2c-f4f9a52f5033,U13954,4,2023-07-28
299998,aecebd35-355e-4f87-acc7-bcca013dceed,U37288,3,2023-09-26
300000,e8bafe72-d506-4437-b357-f38682353238,U36761,12,2023-06-14
300003,8479d795-6c4d-41d0-a0c7-4ca9c3c3ca31,U40155,12,2023-09-04
300019,62c8f3f5-e26b-41bf-9346-1963bceaf4d2,U36599,13,2023-09-14
300021,48342853-34f0-470e-88aa-f089e8485dee,U48859,3,2023-10-22
300032,602a4055-b628-47ba-9186-a907f8a8974e,U32370,12,2023-09-22
300057,ac2de521-b06d-42f9-a8e4-b99553e7d268,U47396,8,2023-10-10
300066,4eb95c5e-192c-4643-aa89-9a9fb950e90c,U61756,14,2023-07-30
300069,2fb5b56a-4bcf-4e75-b467-6d2e51c40036,U23821,11,2023-06-30
300071,e7fb2ab9-ae84-42ba-9cd8-850304e9195f,U46066,3,2023-07-27
300078,e72ea3a2-1eb3-4a86-8584-cbc3d8288711,U33434,5,2023-07-05
300082,74898faf-513b-49f9-a21c-003d0d3fbd1d,U58207,4,2023-08-30
300087,23bf5b6a-712e-4c61-85ae-c633d26febb7,U01062,9,2023-06-16
300102,d70414b9-21dc-40c0-ba85-609dfaa19773,U01076,6,2023-10-26
300107,d16f3a4e-6f3e-4aa4-812e-6471a059a4e4,U47372,3,2023-07-26
300109,91619aca-06db-44ef-a12a-01a2d9618715,U05922,4,2023-11-05
300139,9a0175e4-67a8-40c5-b932-8b286b8ac871,U45490,11,2023-06-12
300142,9b5cfda6-ff4b-421a-a2c6-da6a9b7e91fc,U10626,6,2023-06-18
300158,a84c2a9c-888f-4960-a698-864dd9b68533,U07553,6,2023-10-07
300172,53dcf16c-143c-431c-ac5d-46d7655790e4,U33610,8,2023-10-13
300175,f95b14ec-c241-4b79-a981-dab22ba429ed,U08064,8,2023-11-08
300177,e334d87e-4bd9-4daa-aa52-b8f9a66319a5,U32914,4,2023-09-17
300179,966ba222-616a-495e-bad2-1675bb04d6c3,U46063,15,2023-11-01
300184,ca5f2d28-fc48-410d-81fa-3a95d51f6511,U26139,8,2023-08-23
300190,fcae5a86-328d-4acb-a7d7-c1ed368ae2ed,U25953,4,2023-09-15
300191,80b186f2-d922-4dee-ad4f-a53c43e45401,U59651,4,2023-09-10
300199,f33f48cb-1760-4df3-a831-ff37ba667cd6,U34166,3,2023-07-26
300203,93dad2b0-bb0d-40f1-89bd-642d79124f40,U57091,7,2023-11-28
300208,9642fb47-4a13-49a0-a2be-2b3641e0f726,U10602,4,2023-08-23
300210,a6af3403-26e9-4400-8732-8c240c4d0ba6,U33158,9,2023-10-17
300219,4e3f29c0-6f34-448b-9e75-ab5ee8635dbf,U62069,11,2023-07-31
300223,abc1cfa8-25e2-4483-8c14-fc51625fa9bd,U10028,7,2023-07-06
300227,fa97d528-62b9-421f-8c47-8472504985da,U04399,13,2023-06-15
300238,7ac03b08-5338-441f-9997-c259ad2e112d,U51448,8,2023-11-30
300239,02ca3634-38b0-48bb-8ecd-27fbd5d383b9,U57024,11,2023-08-24
300249,a7cb9338-5230-486f-972f-ada1120d16d3,U04399,13,2023-10-11
300253,3441b8f8-6351-4302-a2cb-b4f1182431a3,U21354,3,2023-07-27
300257,8d7d658a-cda3-45c3-ae2c-6a95ba1e71e3,U13818,4,2023-08-25
300264,4d8591ba-f670-4fc4-9bce-3d5fe28d0591,U40844,4,2023-11-21
300269,75b1f624-0ffc-4e40-bda8-abb2cb4150fd,U63069,12,2023-11-05
300273,d17d5496-df95-4676-9139-d0d4210858cb,U49165,9,2023-11-01
300278,71a9ad6e-19cc-4b9e-bac9-e3af2bad7146,U53107,11,2023-11-16
300279,d356be1c-603e-45f4-a357-e0d36bcdd82b,U59033,5,2023-09-08
300287,29f10406-af14-4634-b243-1c049e02bc84,U25533,10,2023-10-13
300291,d484d1d4-6793-40d7-af64-2c44cffe3a7e,U54957,7,2023-10-28
