order_id,user_id,estimated_arrival_in_days,transaction_date
bb6dd7e3-6d4e-4ad0-bf35-e83b361df296,U18520,12,2020-06-27
4bef0694-e4c3-4dc4-9dc6-2cd28c99d985,U18114,8,2020-04-21
5fe79854-c063-49b6-be27-28c31eb00f24,U46500,14,2020-01-16
56186410-016c-4ad0-9b2a-a4387d960cb5,U33883,3,2020-04-22
caff853e-74ce-407e-ba7d-26146d89b493,U57923,3,2020-06-13
b4e0e651-edbc-4d6c-8a36-92fb41a31a39,U04264,14,2020-01-31
4fa183f2-89ca-4520-9176-5c0c5fba7ae5,U24651,9,2020-03-02
8ff1eb47-e2e6-463b-8e9e-68d756ed25f8,U08141,3,2020-05-15
ea831940-1b83-407b-ab85-63b6519a3dff,U04717,15,2020-05-20
ed5a723e-ffc1-46cc-8a4b-f0d6faf34438,U48319,10,2020-01-21
1d2fa534-4c6b-4657-86cf-ae0a17685090,U43374,7,2020-02-25
104723e2-e666-4fae-bcd5-37b2298b1410,U19084,11,2020-05-07
178c4c0f-8f63-4811-a664-e4115d6e4130,U14576,8,2020-05-25
080cdf87-9827-442f-aecf-18dc7494d673,U37461,9,2020-06-16
3431478f-32ce-4c47-a635-4e09ee69ec3c,U58312,15,2020-03-30
e07ffbae-f71c-4fd4-a2ca-37d589c564de,U54814,12,2020-04-22
6b1fec25-f65f-4d5d-9a46-462bc7823ac7,U03619,14,2020-01-09
c3737d3d-be91-46c1-9137-f615bc76b371,U51373,8,2020-05-22
bb0e79cb-8b55-4256-bbf6-37fbd5d6569f,U03532,15,2020-04-13
68848e3d-4301-40e3-a5ff-956795034b9f,U18736,6,2020-05-03
dfee540b-2f68-411b-af72-49b61f7693b7,U52935,10,2020-05-10
f5d52ba5-1170-456d-a747-f647fca9283c,U65339,15,2020-01-05
c0776a09-c604-47bf-b050-d0a9b485fb3f,U62662,10,2020-02-26
26152b11-6926-41a9-a41f-fc378ca6df27,U61637,7,2020-01-26
a8d2a1ca-a204-4641-a636-f51bf73508c9,U09015,14,2020-06-27
4423977a-9cbc-4255-84d7-63633744c12a,U63360,3,2020-01-24
c491e753-5ae1-487d-b41e-fe6bc3021cfa,U09570,3,2020-06-24
117cc01a-1ef6-40a9-8b62-a137ecee397e,U08532,11,2020-02-15
3c10a588-d91c-45de-a479-5c5024b682bf,U52645,13,2020-04-14
f39ead6d-c692-4f31-b74e-d1299cfc545f,U43788,5,2020-03-18
156d3eb6-7223-4107-8d60-b49123714db2,U06688,10,2020-02-13
94ffa785-7e73-4016-93d1-8918ee014feb,U15459,5,2020-01-28
d9f36810-1dd0-419f-8b3a-f6a2d8f91267,U18089,4,2020-05-18
a0ef518e-7750-40ba-8527-f9cd68b81213,U07868,4,2020-04-15
44487afc-b37d-424e-a66b-dbb80b3a304d,U62477,6,2020-03-08
6a85f64e-adb9-4d5d-bd33-24a29deec6fc,U45988,3,2020-02-08
2811dd69-1875-42be-ada9-284e58476ffc,U51055,13,2020-05-02
ee2c753b-46a1-493e-aa28-8bda56448192,U46237,8,2020-03-08
789e146b-a879-458d-aef5-68ec064f375e,U65145,9,2020-01-06
3cdc81a1-236b-4974-ad3e-4db128ae9108,U02890,12,2020-04-08
31a535c4-0268-4632-a8e1-3e9685139069,U36252,14,2020-03-07
b1aba2c2-8673-41c5-918b-d703cd4e314d,U37063,8,2020-01-09
179bf57b-a30c-4263-8036-dd1a4c5dbace,U52142,14,2020-06-28
adad574b-b13f-4521-8a54-b84b2698bf8d,U25771,10,2020-01-08
9995acd3-c059-4ed2-bb4d-d321212e31e9,U52228,5,2020-04-01
787a8a80-0cd8-413c-8b88-730c746f9bd7,U64628,3,2020-03-17
06c17296-a5f1-48dc-a860-1125c80409f2,U06605,4,2020-05-13
4d1ee167-2091-43d8-bc1b-df8bffb5feb3,U28655,4,2020-01-28
758e77d9-d824-40e5-9b21-803018aeb517,U41384,14,2020-01-16
67aefd14-7a02-4269-8a31-f4e805da9e9e,U39681,9,2020-04-07
afd8b62a-f9d7-493a-9a76-07f60aadc3e2,U13829,9,2020-05-19
8ac6b8ed-9ada-4a9e-899e-53ac5abec922,U54523,5,2020-03-14
2384fa59-a63c-4f26-b58f-94b7aa1caf5e,U55408,3,2020-06-07
94e76fe9-6665-4118-87e7-298fcdf4ea68,U60450,9,2020-04-07
70ed7e43-0954-41f4-afab-32c43ec58428,U61040,10,2020-06-22
872cbbec-e3bd-4d8c-92fd-d5f3d9206366,U14471,8,2020-01-23
b2f82b0a-7305-427e-8eb3-53092eae679c,U44983,11,2020-03-28
8e6ac914-5713-4213-b55c-fa1d0c3c2c36,U53902,3,2020-03-19
72617a43-cc4a-4cd3-9555-5b7f9902ff1d,U58155,10,2020-01-26
4bf8625e-50fb-4b1c-9385-9d9030b388c5,U52495,8,2020-03-03
127766b3-d78f-467a-9582-32b323760906,U29491,14,2020-04-21
31c7e1ac-b480-4f66-8c81-571b16fc0332,U43006,3,2020-01-16
bafdd2d4-c44b-45f2-922b-e9a239519ccf,U61066,11,2020-06-10
3ae00228-2005-4f86-bbe5-e92a25249600,U29965,11,2020-05-05
e3058769-8aab-4c03-97ba-4d1d283189e0,U21885,6,2020-04-14
56b92c1f-7841-499d-b6f9-45048403fc81,U09492,13,2020-03-31
669924af-0668-4558-b84c-78567a6f01dc,U64565,14,2020-05-09
f5b2ce40-694f-4a7c-be7b-b02dcab93f39,U53161,8,2020-03-21
6f482ff0-7b66-419e-9004-1d2c865ac2ce,U42785,12,2020-02-29
3c0c524c-5559-4aa0-9d02-3e030560ebfd,U52193,15,2020-05-08
1e1d35a5-b819-4566-8dc2-23e36872d0f9,U59629,14,2020-03-16
3ea498c8-1f0b-4da8-bab4-f8c58ceeece4,U01493,13,2020-05-05
353d7f13-c42d-4530-a68f-2e405496fafc,U06605,12,2020-04-07
15a24ede-d2f1-48fe-a9b4-1d7637fa8c66,U08400,12,2020-05-03
8e4c321a-44ca-4022-a06a-970edbf7ea2b,U16425,14,2020-06-18
4cc405c7-4603-4116-b0d1-21369210b029,U04787,4,2020-02-18
4af13186-7394-4e6e-9827-bc3b1338b7ef,U33848,3,2020-02-21
19407657-5046-454f-b861-7c2c59f65dc3,U13677,4,2020-03-06
2356d33e-4252-44ab-bf2d-b13801e1f5ef,U46194,6,2020-02-12
40bbcd41-a7f0-45b7-bded-75a93d14dc2e,U27859,15,2020-06-16
9a47a6f0-c07b-41d1-9235-facfa476de2d,U16714,4,2020-05-04
93d874cd-e954-4356-901a-64ba2c75f296,U49169,6,2020-01-01
0dc00c21-3303-4e2d-b3d3-c8c5dc6f97c5,U46851,13,2020-01-19
86462c45-03c6-40ca-979f-30dd6b327aa7,U28917,15,2020-05-13
ec8cc8a1-6fec-4ee3-ad17-50666aa55b77,U52332,8,2020-02-03
67883405-2aae-4a3d-8924-310ce5f39423,U24955,10,2020-03-13
4fcc4652-f572-4439-9dc8-35760932dae5,U00099,5,2020-06-10
259cf115-c74a-40d4-9b11-37d8e803bac9,U25771,14,2020-02-08
2925d159-2239-45bd-b7c4-37617ef1456b,U04191,7,2020-05-08
dc12bcc1-44cc-4e36-862e-8c71fbbb22d4,U29154,4,2020-04-07
a852f2f7-b95e-4858-8802-95f1b567733f,U49320,13,2020-02-02
eec37a08-70e4-4b16-931e-090f1635e1f8,U08187,8,2020-05-04
ded8ca20-5aa5-4f51-9206-3cd761c67514,U42332,14,2020-06-02
8f8a1d46-c293-488f-84a9-cf259fed7ab5,U12782,7,2020-03-16
fb6382b1-550c-43fa-8db6-21b237eddf27,U34929,15,2020-06-08
96c2294f-a057-483b-88c6-21c144053aa8,U32272,5,2020-01-28
0c914606-9a29-40c1-84e0-96e69efd6093,U43595,4,2020-01-12
60722c3c-d292-4782-98ed-68ff81f62801,U05702,7,2020-02-28
a6ebc8af-3977-4662-83fc-3a279f242353,U28730,15,2020-05-14
a1f0bbdd-d3be-4e43-b896-1273ea22e77a,U21013,15,2020-01-01
e3fb3a59-7d56-4401-8f1e-c8f45cd949fe,U20045,14,2020-06-19
7f4693a3-d0fa-4026-babd-1804131d93ab,U50949,7,2020-06-27
a94aafa7-51dc-4728-b8fa-6f5868d4a19b,U03008,12,2020-04-19
f0dafa57-33ba-447e-bd42-f234de93ef14,U58236,13,2020-04-05
377bed5d-66f7-4d27-933e-3bc9e7cca77f,U14028,15,2020-03-27
fbd26b90-04be-4fa4-8ea1-5105d4c4782d,U28463,14,2020-03-24
abb853d3-6f4a-4e9a-bb75-fe0dab087b68,U56387,12,2020-03-14
daca5006-aea2-4191-8983-4c1ecd4b12d7,U48794,9,2020-05-18
bca91188-44b5-4cba-8a59-f7fc5aac0857,U31397,6,2020-04-20
06292c02-21d6-4426-8574-a8a648549d37,U08961,5,2020-04-26
0dcfc556-5431-4092-910b-ef3d308fb83a,U16044,11,2020-02-11
b19dd94d-242f-4078-b08a-dd09c31fddee,U23738,14,2020-04-26
41b80d69-f03a-46d0-abab-6be3d32a5182,U56548,9,2020-06-01
e331bba3-19e6-49f9-bcce-151c64eb640b,U56421,10,2020-03-23
d0d0edff-6f95-4257-9c9c-c2278b23bac4,U27350,13,2020-04-20
7622a9ca-1440-4180-9d83-d4b5acb6ca5d,U33567,6,2020-03-30
2d115c4f-57e5-474d-8777-cd689bab8e34,U14058,8,2020-02-21
67eb90ca-176e-47e7-b479-7b88fa45c811,U58373,11,2020-05-15
0d344b98-86c4-4aaf-8f49-7769a69db952,U29515,4,2020-01-11
59e12655-514f-4599-a254-db4ec2eaa8b7,U29319,8,2020-03-05
9687d033-8556-4cc7-9aa8-7fa06cb03140,U13176,6,2020-06-26
25127fb4-4425-4518-ac80-e26aa823abd9,U35130,4,2020-04-07
96099793-0026-46c9-8bbe-9a5f23931232,U02630,11,2020-04-16
0281cbbb-d31a-4f45-8d40-230dd57caf91,U14191,12,2020-02-10
82edf611-8ccc-4ac3-8cdb-0a2619cd3f46,U47826,13,2020-06-03
2890b180-da27-45b9-a2b9-9946b266639e,U46052,11,2020-04-23
7cb0f5fd-7701-4481-85df-7387814ec222,U56873,6,2020-03-18
6ac5ff96-d81a-4776-909b-d273474fc6b8,U34859,15,2020-06-11
936f199d-2cf1-4f5b-86a1-1ed7a5f1c86d,U48140,4,2020-04-13
a29c0a98-aa9d-470b-9d72-e503dad6abac,U33028,8,2020-04-14
e23586bb-e110-4257-8214-c92683538626,U30495,15,2020-04-25
d794407a-c35b-4000-8632-3235418f9228,U12260,4,2020-06-26
29d8145a-f620-4c98-b8ed-951734a92da0,U11455,5,2020-01-03
fa74a4f8-780f-428d-823c-6a68854afa43,U22890,8,2020-03-23
41245d21-789a-457e-9817-82c40de03bdd,U07661,6,2020-04-08
8101add4-a1d8-4103-92ba-044307b10a81,U02322,13,2020-01-26
01f7c1f3-7cd0-41a5-98ca-3103c13c97b1,U36251,13,2020-05-02
fbea0180-e1f0-49d9-aba5-381351bb674c,U28383,14,2020-04-27
a806ab8e-a1b0-420e-b01e-94d47be34641,U15737,10,2020-05-09
b6c4be5c-8465-43e8-afc6-ca1477ad0896,U64248,12,2020-05-10
8ffc090a-6bdc-4466-aa1e-27c0e803063e,U04081,14,2020-06-05
62d2a216-cfd6-403f-a91b-2079c1750e72,U62139,8,2020-02-11
67b503da-850e-4d43-977d-e85b3ea455b0,U59505,14,2020-01-31
30e3c1c1-0165-4f5b-ac28-8bfbe332bbf6,U32615,13,2020-03-01
88134912-ee95-420e-b1c5-efb420657a31,U21673,14,2020-04-10
246344eb-42ee-4ef9-921a-aec4216bf874,U59545,7,2020-05-27
7c8a4bde-1b40-48a3-b52d-3fd3896c8307,U48076,14,2020-03-16
7b6f3053-04d5-43dc-a96b-a6e4b31944e0,U07216,12,2020-03-29
2811d6f5-bf32-49a4-b275-38613d8a8bf6,U18360,13,2020-05-08
48772a45-9336-4d09-9de8-4ef6e05204f6,U04368,8,2020-01-04
abb33d09-2fd7-4121-b0ce-e6e6f6721121,U40159,11,2020-02-01
acbd4b72-3082-43eb-88b0-467713444926,U31251,4,2020-02-17
1cda0942-41a1-48c4-ad38-d5388e75daa7,U49185,9,2020-06-02
3a506613-adee-48ec-9eeb-6db25e793f1f,U17978,13,2020-04-07
fee25de2-44ee-4332-8779-eeba3f34c4fb,U58408,8,2020-06-10
b91c7e30-e9d7-4c50-8bfd-a23da4bd813d,U42930,5,2020-05-02
12eed8d7-1c6d-4c39-bca1-5a285419ecac,U18175,10,2020-02-09
b896d5e5-d253-46d8-8fd9-9e4a04269956,U61017,7,2020-03-19
73132280-29b3-4fac-a201-378a99002e1d,U63470,15,2020-02-11
fc8cc163-f57a-41a4-8b93-92f3d64b37ab,U11770,8,2020-04-30
6d4acfd2-5c2a-43ff-b02b-7e18f9aa832a,U59495,12,2020-03-28
1e5034f2-3152-4212-b13b-95cb1bcf1429,U06081,11,2020-03-23
1bc01cb5-38c3-4d50-b4f4-89d73bb490a1,U56496,7,2020-05-17
ff32bb08-14e8-4a0f-a3fe-c7a633b004c4,U51578,5,2020-02-08
4c8a8547-3748-4774-a1ae-2feb26fb6eaf,U12299,6,2020-03-18
7a6c6274-6edf-4fb4-af01-5ae4f7646bb3,U13909,5,2020-04-21
7c99a670-f7e8-40dc-8e21-afa48a93e274,U40678,5,2020-06-14
fa3f25ba-a05f-438e-babd-e3aba767697e,U43036,11,2020-05-18
bde005b9-bb55-4c4f-9a74-5ec0c635b8b7,U06505,11,2020-03-31
b1baa254-07e9-4589-8456-a9319944e1b5,U62597,13,2020-05-24
1facc7e0-7b55-47ac-93b3-ce5c5a93f149,U50460,13,2020-05-14
732307d7-12ef-4f83-85aa-607dd6aa0c96,U02860,3,2020-01-29
c87df390-38f1-4af1-8847-595397eea047,U11733,10,2020-06-14
b03aee0e-5658-477e-b5aa-cd8e4777cf53,U52570,4,2020-04-02
5bbc67e0-5c3e-41f8-adc7-18a2aebbc926,U35101,9,2020-03-29
17f3d8cc-f765-4a41-8431-908e37cec016,U39708,9,2020-04-29
cd003587-cb9b-40c5-93d7-cca04758ed9a,U46484,6,2020-06-21
0fac114e-946f-4523-9a85-ce4962f2f055,U10028,9,2020-02-16
e68dc90d-660e-4bc5-8f99-db86625387f0,U42372,11,2020-04-20
b0fb6ccd-4e55-4561-acdc-df8b9a5520de,U46913,4,2020-04-13
c97c9c92-d8a1-489c-bee2-e41efe48901d,U28790,15,2020-03-13
c7a0cf1e-13d9-45ed-b073-64865511a3c1,U33367,7,2020-03-03
c2822b90-20a1-4e8e-94da-8621f75ac4f6,U07944,15,2020-04-01
6f8eb5ab-e39a-4b8e-b6de-25f9bba3dcfe,U44723,11,2020-03-21
00185c4f-2170-4f0a-b2cc-95a5813c73f3,U23705,10,2020-06-22
c1e9176c-ce8c-4ae4-8cce-9cbc5a083c9d,U58418,6,2020-06-09
828d0c2c-4f9c-490e-9299-8d3d4047218d,U09475,10,2020-01-10
832b0887-a650-4503-88fd-4ac4c00dde04,U51825,7,2020-01-01
d4e3aa87-1600-4d35-aed8-0feb02d0463e,U18649,15,2020-04-17
5e8736a4-7d45-4a10-bd38-b14a2eae55fc,U08380,7,2020-04-13
e963d232-d213-472b-9001-a9565ebf5e09,U14930,12,2020-03-03
ff3485f6-68b3-455f-a297-b6f450351ea4,U64989,9,2020-02-29
bb9d22e5-e893-4beb-9f73-f462b88c2b84,U24000,12,2020-06-18
db2de696-19f5-43f5-8445-68d453e9d192,U41198,5,2020-06-21
a1529759-cdeb-430f-aa14-0deab3d4a7dd,U57209,13,2020-01-03
139fe816-8f91-4353-9e6a-02a28c10e2e7,U62920,13,2020-01-02
589ff928-202a-4fe5-af1b-074229f78dbf,U13505,9,2020-06-12
480a822a-baf5-4daa-abf5-9f50969df272,U57379,9,2020-02-29
70f74620-c6d5-4ce7-95c5-36dc2f4a65b4,U51583,3,2020-06-12
1e5ebce8-01b5-4b32-a035-ae1a5933b8d2,U18114,7,2020-01-21
3f98a960-4006-45d1-bb61-6d4dfaae7c89,U63983,6,2020-06-14
614b7385-8f28-44df-9a75-a6b7f8d61551,U13224,6,2020-05-07
07a1786a-0bf4-4adc-86ba-f2498b7554c6,U40179,10,2020-02-21
b92ef9dc-4306-4201-9e52-cfea6c06d9ad,U04459,5,2020-05-08
940f8350-2e54-4b38-ae31-d31c53b61f35,U05660,8,2020-06-16
3d48794b-788e-42bf-a450-e6a09e7b2e29,U00274,8,2020-02-16
08eddc45-4503-4b9f-88c6-1d8c44fa074f,U48657,10,2020-01-18
dc75b035-ea72-44f8-a156-a6562cc728f2,U11994,7,2020-01-16
eb4981fb-fc63-4693-8a95-4af66623d5fe,U18098,14,2020-05-31
973a6cf1-bd53-4d42-bff1-fa0f11b75bf6,U43120,12,2020-01-06
9ac79dca-4fbf-4915-9d6e-1a286c130105,U63357,9,2020-03-25
605d1d54-07fc-443e-a213-bc1b2c72ba8c,U33265,6,2020-04-26
7a0ad9ac-b44d-49d5-9c84-1fb55bc4fbf1,U49610,5,2020-03-10
1aa05d36-2530-4d1e-881e-3c88b362ded9,U06619,14,2020-05-24
557e3167-0f66-4dd7-bde1-e83d7c1071b4,U62615,11,2020-05-13
e61c6c8e-2d1b-45b5-abc6-14d7a85da27c,U31226,10,2020-05-07
3a0bea36-524f-4243-9491-aa7d9cd939b7,U45506,12,2020-04-05
87b3a659-08bb-4cfb-86e0-bac8e3c23005,U39163,3,2020-03-06
2576ab72-d014-4875-b760-b6f2e9fd09c1,U47372,5,2020-04-28
ee79cd6f-98df-4420-9de8-a85c4d0e6d68,U50389,7,2020-01-16
8802bab1-d419-43bc-a63b-42f642310090,U36494,8,2020-06-02
e0eff35e-c581-4598-99d1-4189349920a1,U51297,15,2020-01-21
6233dc36-b7eb-46f2-852e-a3c64d820b02,U10558,9,2020-02-04
7a7ec50a-114d-4bd6-ba5d-afce2a2f44c5,U06683,6,2020-04-11
59aa26b8-20aa-409e-8f12-726a8107b47b,U53100,15,2020-01-09
cb5db591-7ad0-4e3f-bc05-de3a80fad497,U50648,9,2020-03-04
4025b5e0-f35f-4c70-bcdf-eccbea7be0f4,U33450,3,2020-04-08
43ea49a0-16e0-41ab-9295-e0a4e385e907,U54833,7,2020-04-09
0e3c1018-7240-43fc-a0d0-b7f00ee3b811,U13970,8,2020-05-22
c6f2b8ad-e248-44bf-8f80-d4ed52d961f9,U28288,13,2020-05-24
4aceed8e-1b77-4f26-b052-3fe0bbe5cb33,U20810,5,2020-05-12
dba9332f-bea1-4833-850b-4f9f94ae9087,U50219,12,2020-05-25
cb1f5c35-66b0-4263-80fc-4cbabcffbcaa,U51757,12,2020-04-22
8120f585-50ab-4d5a-b998-3be33fcbfe40,U53784,9,2020-04-23
b6668a82-225f-4b5d-9dbe-ad5713218475,U41632,6,2020-01-25
1d3d1250-2d47-475a-8190-d5f560b4222e,U36815,12,2020-02-18
af347927-4a2e-4f12-a295-966fa28c90b1,U64938,10,2020-02-18
c5301478-f86f-4081-b3d2-9e89bd885207,U03822,11,2020-03-26
147c4687-74ac-422d-a724-b2ef43258898,U54139,12,2020-04-03
40a30056-4a14-4d72-b050-32ab40e4c444,U44813,14,2020-03-23
94f31cbc-5584-4b14-8ec9-466b1c0703a3,U48751,4,2020-05-17
de4972f7-4d2e-44cc-89ac-feb64fd232f6,U16831,3,2020-03-25
9a933344-9f94-44c4-8acc-a77b0a1662ba,U30994,15,2020-06-01
641120d4-9fa7-41ac-9e14-35dc6dc019ac,U30782,3,2020-06-10
350cac1f-c659-496d-93df-e69c4b50177a,U51316,8,2020-01-11
94e23a9d-68cb-4b6e-a072-5625eb423dbe,U57474,12,2020-05-16
2d27c4ba-71db-4d38-8249-0a6a49e02ecc,U35192,15,2020-02-29
7916bab0-a931-4029-868b-06276df6b1db,U53432,10,2020-01-26
5325a73c-c509-4377-bd07-0e2989292d5a,U24106,9,2020-04-17
9a5dbd6b-03bb-4499-8e77-d69d4d90fcbf,U49342,14,2020-03-16
43909ad0-1656-4711-aaa4-bfde92c43a96,U03349,5,2020-01-27
719f4093-8ccf-458d-bac0-0d6f1e7d7362,U01964,15,2020-06-16
17130dff-2a5d-48d9-b822-b40742f31f9f,U12334,14,2020-02-04
8e8e19a7-2f5c-4e37-a249-4b737e58574a,U15710,9,2020-03-29
7a03c3b3-46cd-4031-934b-1f3917b85561,U39139,10,2020-04-28
ab62018d-b85d-4a6f-95cd-59695647a931,U59325,11,2020-01-01
3b54537e-9a6e-4a45-9a82-33be7479a831,U30673,6,2020-01-09
4ee79458-aee7-40b5-88a8-aba65a844a1d,U53793,4,2020-05-04
a5f63df6-bb32-4f9f-b585-2fe148d6df6d,U04703,11,2020-04-30
57e476e6-0a3c-49e2-90b2-7172c017c8cb,U48840,15,2020-01-10
eb7abc2d-0cb3-40a5-ab33-899e455b46a4,U41506,9,2020-05-22
34586e84-a2f1-403b-ac8f-98ff1ffd4e18,U05494,12,2020-04-12
c011b105-5630-4172-9362-af3508db5650,U04759,15,2020-04-12
8a3aaa29-1307-40b1-a64e-c9f350dee86c,U52731,3,2020-06-21
40a0e44a-63c6-4935-84fc-e3f1485787b7,U42854,3,2020-01-08
5d7e9b5b-37d8-4fd2-85b8-4d55a0225d5f,U19243,12,2020-05-16
2a236d46-565e-48bf-ba76-7a4a8595b3a2,U04081,12,2020-03-13
2a1e0e1a-9073-4ce7-a9e6-8e8ae632fce2,U03685,6,2020-05-10
dda015a6-017f-489a-a0a9-ff2d6d798d12,U29085,12,2020-06-07
49050a5b-dbca-4012-9e0b-89016e45b3fd,U14888,11,2020-05-19
262cc407-136e-4932-983b-f23e92fffb79,U53402,5,2020-01-18
7a11957d-fe13-415c-b5bf-f063e27202c2,U15107,13,2020-03-21
1f140e5c-a926-448a-8887-716d065cbcb3,U59550,14,2020-03-27
94edccf0-1bcf-4610-973e-078ef69495e7,U19657,13,2020-01-28
6e471db7-b2d5-453c-8206-6726fe34d0b5,U41254,15,2020-02-25
5921fdb4-d304-4ee0-b006-7cfc9c89c55c,U27946,9,2020-04-28
21dee8bd-6b32-4246-8f96-9f67c00ea1ea,U51858,7,2020-04-04
cee4f4aa-e81c-4916-8d43-960a5a936dab,U12529,3,2020-01-24
0dc0c050-85ab-4b88-8d09-006779d5148c,U25387,5,2020-04-27
b834e0d9-bbe5-44ec-b266-125df067af6e,U54730,15,2020-02-12
f0b3a45f-9752-4da0-9923-28b01f1c8209,U04556,5,2020-05-16
3daa3f47-8c1d-44ac-b7e3-679e12f09891,U35736,3,2020-01-23
f2882a45-ffb1-4d41-a0e2-bdb5bbcc19a7,U52300,7,2020-02-20
0a2e8ee7-d1bf-480e-b1e7-3e00e919435f,U40031,13,2020-02-10
1a8fdb75-d314-4baf-96c5-93ca24fe965c,U35753,11,2020-04-30
fe5db6c0-8354-4140-839b-70a1d5ee7931,U46909,10,2020-06-28
fea33db1-3c2c-46d7-a2e5-b305f5d741e7,U18294,6,2020-05-29
61e9b09b-1048-44c5-82d8-f7235b78c59d,U55642,14,2020-02-09
ac1ef25b-7a5f-4317-93e8-7a989ebb6169,U40931,9,2020-06-14
de954e78-4eba-4000-8bb6-2781f02ea619,U17901,9,2020-03-02
cebb5704-3578-4def-ace1-ab5f172d0df7,U17326,15,2020-03-03
ba5bb320-e429-4d22-80e1-790e357d88a5,U39231,10,2020-03-11
38244530-8cdb-4981-ac22-d2c2bfb24cd5,U01076,15,2020-03-21
e0f75ced-d083-4b79-a97b-dd03b1d44ee4,U26053,8,2020-05-01
ff04b3f6-5e92-435e-ae13-1bab0e74087c,U62728,14,2020-02-25
762f2d48-63d0-44b0-aa69-ccf898cc1dd5,U15803,10,2020-06-19
7a6331a7-cb03-4eb6-b122-708992590119,U27664,9,2020-04-25
add340b9-448c-4d7a-b03c-c90981ea30bc,U39189,8,2020-03-08
6110ceda-5436-4e55-a863-e4e177efbbb9,U51994,5,2020-04-02
b2d88bb1-4f6f-4248-8f42-c62be9f68531,U19574,9,2020-05-16
6295e964-a3e3-4365-b566-7d732b2b4eb2,U28343,9,2020-03-13
5cb5b442-433b-47bb-b1ea-4d75b510fdf5,U11064,5,2020-06-27
129b5ec5-e67c-48e5-99d6-162f97a2f1af,U31817,6,2020-04-29
8bf7b0fd-cdce-454d-8dcc-a90bcc6baed3,U38655,3,2020-06-02
5b742cf8-732b-4a3d-b3e0-dd2d4cc66933,U11798,14,2020-06-05
8ddf4f5a-b676-449e-8cdb-3b9ed9223270,U52657,14,2020-01-14
29a8d293-614e-4377-b39f-5199ea4df70b,U32615,13,2020-01-19
cbfcc29b-5835-4362-944d-f41857f76ce2,U25273,15,2020-01-09
9ba15a27-be2b-4656-b783-fa1ca1c19236,U21826,4,2020-02-25
8c3186b9-43b1-4449-a49a-310f9f072ded,U28183,11,2020-02-17
50ceab15-195c-4d45-8428-fc51eb015a06,U62527,8,2020-06-13
4415e8f3-eb58-4355-9ca3-9635fb544bad,U06408,11,2020-04-28
9c04ecbf-37d5-4941-8b60-b1a550bb1a40,U13056,13,2020-06-07
1a5a7dfd-8d28-41ab-bb52-50b732c4f5c6,U13307,9,2020-01-01
686a2078-06e7-4740-893d-672e7261f002,U47360,5,2020-03-29
09a5b094-f6f2-441f-9dbb-60c1324381a9,U47143,7,2020-06-13
f416e85d-6c25-4f9c-bd32-2e2c829a3d5a,U07165,12,2020-03-04
a32f3664-4ff1-483f-8c4a-13dc1677d0cb,U14930,5,2020-03-11
f714b0e5-a06d-4bf8-8879-54c1f21bfa54,U38371,3,2020-01-10
52163fec-865d-46e3-9ffb-059c0714a163,U59294,3,2020-06-03
d2d142eb-6516-4292-a1cb-6dd1a8c3400e,U38150,3,2020-03-16
1181516d-1a1c-46f1-be9d-01ba7ccde5e6,U30769,7,2020-05-11
84c63b79-d572-4b8f-9015-83714cca80d4,U51380,9,2020-02-28
8e2992df-8dd1-474a-a4f3-2cbb70547c30,U48140,3,2020-03-01
da895fc2-b702-4982-8866-2d45f18aaa9c,U14859,15,2020-01-04
29dd6c98-42bd-457e-b7d3-0ffb2e82c3fc,U29165,8,2020-01-15
ab9b3bc1-b697-49d3-bd51-2a0a5dececff,U05350,9,2020-03-15
315c965f-b193-43b9-8c98-10e4d4015e5e,U58402,11,2020-06-23
ad1c7a7d-4548-43b8-81f3-0e0eb0f026fa,U28655,8,2020-05-19
5be6e1b7-1b9b-4f45-8163-26fe8d81f7cd,U11993,15,2020-04-21
e3eea7f9-b4bf-486d-a7b3-3d02c43dea0b,U02637,11,2020-03-15
bf11c8bc-8467-48ee-a99b-a13ba0e91ed7,U54400,6,2020-03-20
0dfc8ad5-cd7e-4855-9e7d-72a7e0448e0f,U62477,12,2020-03-20
447efa82-24e0-4601-81e9-6134b7a5e05d,U38371,7,2020-06-17
6d85520b-b656-42ce-8915-0c491feb8351,U42073,11,2020-06-04
f37b481e-42e7-4c26-b521-1ad762b5ee47,U12413,7,2020-06-10
98761519-237f-4be3-b470-95424f6b7fae,U33160,4,2020-01-31
cbbfed82-5f5c-428c-92f4-d762dbb159f6,U54833,9,2020-04-23
ea5379dd-b749-48ed-a1d3-3a1ab6287e23,U56209,7,2020-01-21
531e9fe9-065b-4fa6-9bb1-a9c00567ae6a,U27025,3,2020-06-10
0ad1b245-8b4a-4c2d-9551-bab8892fefab,U39239,13,2020-05-10
90da8d35-a9d0-46a5-872e-6c4f50f7996a,U59747,5,2020-05-29
ed2212f5-26c9-46b8-80f2-3e53c9efeedd,U00178,4,2020-05-14
9e2665ac-b769-456b-94ad-5dc2dbc176c1,U36633,10,2020-03-15
822e74a2-74f7-437d-9bb0-9035570ee720,U36343,15,2020-04-18
4aff27ab-f9a4-4317-ba68-1d8ecfda6606,U58981,3,2020-06-09
b0766837-8c44-4f4a-a293-942dd25a16c1,U39558,9,2020-01-18
a5ff6da1-c636-45da-ad14-a50199feba07,U13462,7,2020-02-04
